phone_id,phone_number,person_id,device_id,carrier,activation_date,status,synthetic_flag
PHONE-009341,+91-SYN-00009341,PERSON-000846,DEVICE-009341,SyntheticTel,2023-01-01,Active,true
PHONE-009342,+91-SYN-00009342,PERSON-000846,DEVICE-009342,SyntheticTel,2023-01-01,Inactive,true
PHONE-009343,+91-SYN-00009343,PERSON-002106,DEVICE-009343,SyntheticTel,2023-01-01,Active,true
PHONE-009344,+91-SYN-00009344,PERSON-001803,DEVICE-009344,SyntheticTel,2023-01-01,Inactive,true
PHONE-009345,+91-SYN-00009345,PERSON-002965,DEVICE-009345,SyntheticTel,2023-01-01,Inactive,true
PHONE-009346,+91-SYN-00009346,PERSON-001387,DEVICE-009346,SyntheticTel,2023-01-01,Active,true
PHONE-009347,+91-SYN-00009347,PERSON-001387,DEVICE-009347,SyntheticTel,2023-01-01,Active,true
PHONE-009348,+91-SYN-00009348,PERSON-000703,DEVICE-009348,SyntheticTel,2023-01-01,Active,true
PHONE-009349,+91-SYN-00009349,PERSON-001492,DEVICE-009349,SyntheticTel,2023-01-01,Active,true
PHONE-009350,+91-SYN-00009350,PERSON-001492,DEVICE-009350,SyntheticTel,2023-01-01,Active,true
PHONE-009351,+91-SYN-00009351,PERSON-001152,DEVICE-009351,SyntheticTel,2023-01-01,Active,true
PHONE-009352,+91-SYN-00009352,PERSON-000682,DEVICE-009352,SyntheticTel,2023-01-01,Active,true
PHONE-009353,+91-SYN-00009353,PERSON-002737,DEVICE-009353,SyntheticTel,2023-01-01,Active,true
PHONE-009354,+91-SYN-00009354,PERSON-000499,DEVICE-009354,SyntheticTel,2023-01-01,Active,true
PHONE-009355,+91-SYN-00009355,PERSON-000473,DEVICE-009355,SyntheticTel,2023-01-01,Active,true
PHONE-009356,+91-SYN-00009356,PERSON-000473,DEVICE-009356,SyntheticTel,2023-01-01,Active,true
PHONE-009357,+91-SYN-00009357,PERSON-000042,DEVICE-009357,SyntheticTel,2023-01-01,Active,true
PHONE-009358,+91-SYN-00009358,PERSON-002068,DEVICE-009358,SyntheticTel,2023-01-01,Active,true
PHONE-009359,+91-SYN-00009359,PERSON-000275,DEVICE-009359,SyntheticTel,2023-01-01,Active,true
PHONE-009360,+91-SYN-00009360,PERSON-000032,DEVICE-009360,SyntheticTel,2023-01-01,Active,true
PHONE-009361,+91-SYN-00009361,PERSON-000042,DEVICE-009361,SyntheticTel,2023-01-01,Inactive,true
PHONE-009362,+91-SYN-00009362,PERSON-002574,DEVICE-009362,SyntheticTel,2023-01-01,Active,true
PHONE-009363,+91-SYN-00009363,PERSON-000063,DEVICE-009363,SyntheticTel,2023-01-01,Active,true
PHONE-009364,+91-SYN-00009364,PERSON-002757,DEVICE-009364,SyntheticTel,2023-01-01,Active,true
PHONE-009365,+91-SYN-00009365,PERSON-001589,DEVICE-009365,SyntheticTel,2023-01-01,Inactive,true
PHONE-009366,+91-SYN-00009366,PERSON-001589,DEVICE-009366,SyntheticTel,2023-01-01,Inactive,true
PHONE-009367,+91-SYN-00009367,PERSON-000611,DEVICE-009367,SyntheticTel,2023-01-01,Inactive,true
PHONE-009368,+91-SYN-00009368,PERSON-001363,DEVICE-009368,SyntheticTel,2023-01-01,Inactive,true
PHONE-009369,+91-SYN-00009369,PERSON-001363,DEVICE-009369,SyntheticTel,2023-01-01,Active,true
PHONE-009370,+91-SYN-00009370,PERSON-000832,DEVICE-009370,SyntheticTel,2023-01-01,Inactive,true
PHONE-009371,+91-SYN-00009371,PERSON-000832,DEVICE-009371,SyntheticTel,2023-01-01,Inactive,true
PHONE-009372,+91-SYN-00009372,PERSON-000635,DEVICE-009372,SyntheticTel,2023-01-01,Active,true
PHONE-009373,+91-SYN-00009373,PERSON-000886,DEVICE-009373,SyntheticTel,2023-01-01,Active,true
PHONE-009374,+91-SYN-00009374,PERSON-000628,DEVICE-009374,SyntheticTel,2023-01-01,Inactive,true
PHONE-009375,+91-SYN-00009375,PERSON-002713,DEVICE-009375,SyntheticTel,2023-01-01,Inactive,true
PHONE-009376,+91-SYN-00009376,PERSON-002896,DEVICE-009376,SyntheticTel,2023-01-01,Active,true
PHONE-009377,+91-SYN-00009377,PERSON-001847,DEVICE-009377,SyntheticTel,2023-01-01,Active,true
PHONE-009378,+91-SYN-00009378,PERSON-002922,DEVICE-009378,SyntheticTel,2023-01-01,Active,true
PHONE-009379,+91-SYN-00009379,PERSON-000611,DEVICE-009379,SyntheticTel,2023-01-01,Inactive,true
PHONE-009380,+91-SYN-00009380,PERSON-002438,DEVICE-009380,SyntheticTel,2023-01-01,Active,true
PHONE-009381,+91-SYN-00009381,PERSON-002675,DEVICE-009381,SyntheticTel,2023-01-01,Inactive,true
PHONE-009382,+91-SYN-00009382,PERSON-002713,DEVICE-009382,SyntheticTel,2023-01-01,Active,true
PHONE-009383,+91-SYN-00009383,PERSON-002713,DEVICE-009383,SyntheticTel,2023-01-01,Active,true
PHONE-009384,+91-SYN-00009384,PERSON-000792,DEVICE-009384,SyntheticTel,2023-01-01,Active,true
PHONE-009385,+91-SYN-00009385,PERSON-001480,DEVICE-009385,SyntheticTel,2023-01-01,Inactive,true
PHONE-009386,+91-SYN-00009386,PERSON-002922,DEVICE-009386,SyntheticTel,2023-01-01,Inactive,true
PHONE-009387,+91-SYN-00009387,PERSON-002922,DEVICE-009387,SyntheticTel,2023-01-01,Active,true
PHONE-009388,+91-SYN-00009388,PERSON-001544,DEVICE-009388,SyntheticTel,2023-01-01,Active,true
PHONE-009389,+91-SYN-00009389,PERSON-001544,DEVICE-009389,SyntheticTel,2023-01-01,Inactive,true
PHONE-009390,+91-SYN-00009390,PERSON-001965,DEVICE-009390,SyntheticTel,2023-01-01,Inactive,true
PHONE-009391,+91-SYN-00009391,PERSON-000621,DEVICE-009391,SyntheticTel,2023-01-01,Active,true
PHONE-009392,+91-SYN-00009392,PERSON-001141,DEVICE-009392,SyntheticTel,2023-01-01,Inactive,true
PHONE-009393,+91-SYN-00009393,PERSON-001141,DEVICE-009393,SyntheticTel,2023-01-01,Inactive,true
PHONE-009394,+91-SYN-00009394,PERSON-002999,DEVICE-009394,SyntheticTel,2023-01-01,Active,true
PHONE-009395,+91-SYN-00009395,PERSON-002999,DEVICE-009395,SyntheticTel,2023-01-01,Active,true
PHONE-009396,+91-SYN-00009396,PERSON-000488,DEVICE-009396,SyntheticTel,2023-01-01,Active,true
PHONE-009397,+91-SYN-00009397,PERSON-002745,DEVICE-009397,SyntheticTel,2023-01-01,Active,true
PHONE-009398,+91-SYN-00009398,PERSON-001205,DEVICE-009398,SyntheticTel,2023-01-01,Inactive,true
PHONE-009399,+91-SYN-00009399,PERSON-001670,DEVICE-009399,SyntheticTel,2023-01-01,Active,true
PHONE-009400,+91-SYN-00009400,PERSON-002750,DEVICE-009400,SyntheticTel,2023-01-01,Active,true
PHONE-009401,+91-SYN-00009401,PERSON-001558,DEVICE-009401,SyntheticTel,2023-01-01,Inactive,true
PHONE-009402,+91-SYN-00009402,PERSON-001589,DEVICE-009402,SyntheticTel,2023-01-01,Active,true
PHONE-009403,+91-SYN-00009403,PERSON-001589,DEVICE-009403,SyntheticTel,2023-01-01,Inactive,true
PHONE-009404,+91-SYN-00009404,PERSON-001610,DEVICE-009404,SyntheticTel,2023-01-01,Active,true
PHONE-009405,+91-SYN-00009405,PERSON-001659,DEVICE-009405,SyntheticTel,2023-01-01,Active,true
PHONE-009406,+91-SYN-00009406,PERSON-001659,DEVICE-009406,SyntheticTel,2023-01-01,Inactive,true
PHONE-009407,+91-SYN-00009407,PERSON-001474,DEVICE-009407,SyntheticTel,2023-01-01,Inactive,true
PHONE-009408,+91-SYN-00009408,PERSON-002618,DEVICE-009408,SyntheticTel,2023-01-01,Inactive,true
PHONE-009409,+91-SYN-00009409,PERSON-002821,DEVICE-009409,SyntheticTel,2023-01-01,Active,true
PHONE-009410,+91-SYN-00009410,PERSON-001558,DEVICE-009410,SyntheticTel,2023-01-01,Active,true
PHONE-009411,+91-SYN-00009411,PERSON-002900,DEVICE-009411,SyntheticTel,2023-01-01,Active,true
PHONE-009412,+91-SYN-00009412,PERSON-002900,DEVICE-009412,SyntheticTel,2023-01-01,Active,true
PHONE-009413,+91-SYN-00009413,PERSON-001610,DEVICE-009413,SyntheticTel,2023-01-01,Active,true
PHONE-009414,+91-SYN-00009414,PERSON-001017,DEVICE-009414,SyntheticTel,2023-01-01,Active,true
PHONE-009415,+91-SYN-00009415,PERSON-000267,DEVICE-009415,SyntheticTel,2023-01-01,Inactive,true
PHONE-009416,+91-SYN-00009416,PERSON-000792,DEVICE-009416,SyntheticTel,2023-01-01,Active,true
PHONE-009417,+91-SYN-00009417,PERSON-002060,DEVICE-009417,SyntheticTel,2023-01-01,Active,true
PHONE-009418,+91-SYN-00009418,PERSON-002060,DEVICE-009418,SyntheticTel,2023-01-01,Active,true
PHONE-009419,+91-SYN-00009419,PERSON-001757,DEVICE-009419,SyntheticTel,2023-01-01,Active,true
PHONE-009420,+91-SYN-00009420,PERSON-001210,DEVICE-009420,SyntheticTel,2023-01-01,Inactive,true
PHONE-009421,+91-SYN-00009421,PERSON-000146,DEVICE-009421,SyntheticTel,2023-01-01,Active,true
PHONE-009422,+91-SYN-00009422,PERSON-001558,DEVICE-009422,SyntheticTel,2023-01-01,Inactive,true
PHONE-009423,+91-SYN-00009423,PERSON-000351,DEVICE-009423,SyntheticTel,2023-01-01,Inactive,true
PHONE-009424,+91-SYN-00009424,PERSON-002750,DEVICE-009424,SyntheticTel,2023-01-01,Inactive,true
PHONE-009425,+91-SYN-00009425,PERSON-001041,DEVICE-009425,SyntheticTel,2023-01-01,Active,true
PHONE-009426,+91-SYN-00009426,PERSON-001589,DEVICE-009426,SyntheticTel,2023-01-01,Active,true
PHONE-009427,+91-SYN-00009427,PERSON-001670,DEVICE-009427,SyntheticTel,2023-01-01,Active,true
PHONE-009428,+91-SYN-00009428,PERSON-001670,DEVICE-009428,SyntheticTel,2023-01-01,Inactive,true
PHONE-009429,+91-SYN-00009429,PERSON-000455,DEVICE-009429,SyntheticTel,2023-01-01,Active,true
PHONE-009430,+91-SYN-00009430,PERSON-002835,DEVICE-009430,SyntheticTel,2023-01-01,Inactive,true
PHONE-009431,+91-SYN-00009431,PERSON-002675,DEVICE-009431,SyntheticTel,2023-01-01,Active,true
PHONE-009432,+91-SYN-00009432,PERSON-002450,DEVICE-009432,SyntheticTel,2023-01-01,Active,true
PHONE-009433,+91-SYN-00009433,PERSON-002450,DEVICE-009433,SyntheticTel,2023-01-01,Inactive,true
PHONE-009434,+91-SYN-00009434,PERSON-002998,DEVICE-009434,SyntheticTel,2023-01-01,Active,true
PHONE-009435,+91-SYN-00009435,PERSON-001664,DEVICE-009435,SyntheticTel,2023-01-01,Active,true
PHONE-009436,+91-SYN-00009436,PERSON-002675,DEVICE-009436,SyntheticTel,2023-01-01,Inactive,true
PHONE-009437,+91-SYN-00009437,PERSON-001343,DEVICE-009437,SyntheticTel,2023-01-01,Active,true
PHONE-009438,+91-SYN-00009438,PERSON-001343,DEVICE-009438,SyntheticTel,2023-01-01,Active,true
PHONE-009439,+91-SYN-00009439,PERSON-000948,DEVICE-009439,SyntheticTel,2023-01-01,Active,true
PHONE-009440,+91-SYN-00009440,PERSON-000576,DEVICE-009440,SyntheticTel,2023-01-01,Inactive,true
PHONE-009441,+91-SYN-00009441,PERSON-002757,DEVICE-009441,SyntheticTel,2023-01-01,Inactive,true
PHONE-009442,+91-SYN-00009442,PERSON-000904,DEVICE-009442,SyntheticTel,2023-01-01,Active,true
PHONE-009443,+91-SYN-00009443,PERSON-000106,DEVICE-009443,SyntheticTel,2023-01-01,Inactive,true
PHONE-009444,+91-SYN-00009444,PERSON-000697,DEVICE-009444,SyntheticTel,2023-01-01,Inactive,true
PHONE-009445,+91-SYN-00009445,PERSON-000230,DEVICE-009445,SyntheticTel,2023-01-01,Active,true
PHONE-009446,+91-SYN-00009446,PERSON-001334,DEVICE-009446,SyntheticTel,2023-01-01,Inactive,true
PHONE-009447,+91-SYN-00009447,PERSON-001334,DEVICE-009447,SyntheticTel,2023-01-01,Inactive,true
PHONE-009448,+91-SYN-00009448,PERSON-000825,DEVICE-009448,SyntheticTel,2023-01-01,Active,true
PHONE-009449,+91-SYN-00009449,PERSON-001780,DEVICE-009449,SyntheticTel,2023-01-01,Active,true
PHONE-009450,+91-SYN-00009450,PERSON-000943,DEVICE-009450,SyntheticTel,2023-01-01,Inactive,true
PHONE-009451,+91-SYN-00009451,PERSON-000943,DEVICE-009451,SyntheticTel,2023-01-01,Inactive,true
PHONE-009452,+91-SYN-00009452,PERSON-001747,DEVICE-009452,SyntheticTel,2023-01-01,Active,true
PHONE-009453,+91-SYN-00009453,PERSON-002846,DEVICE-009453,SyntheticTel,2023-01-01,Active,true
PHONE-009454,+91-SYN-00009454,PERSON-002408,DEVICE-009454,SyntheticTel,2023-01-01,Inactive,true
PHONE-009455,+91-SYN-00009455,PERSON-002408,DEVICE-009455,SyntheticTel,2023-01-01,Active,true
PHONE-009456,+91-SYN-00009456,PERSON-001578,DEVICE-009456,SyntheticTel,2023-01-01,Active,true
PHONE-009457,+91-SYN-00009457,PERSON-002737,DEVICE-009457,SyntheticTel,2023-01-01,Active,true
PHONE-009458,+91-SYN-00009458,PERSON-000042,DEVICE-009458,SyntheticTel,2023-01-01,Active,true
PHONE-009459,+91-SYN-00009459,PERSON-000473,DEVICE-009459,SyntheticTel,2023-01-01,Inactive,true
PHONE-009460,+91-SYN-00009460,PERSON-002068,DEVICE-009460,SyntheticTel,2023-01-01,Inactive,true
PHONE-009461,+91-SYN-00009461,PERSON-000165,DEVICE-009461,SyntheticTel,2023-01-01,Active,true
PHONE-009462,+91-SYN-00009462,PERSON-000275,DEVICE-009462,SyntheticTel,2023-01-01,Active,true
PHONE-009463,+91-SYN-00009463,PERSON-000032,DEVICE-009463,SyntheticTel,2023-01-01,Active,true
PHONE-009464,+91-SYN-00009464,PERSON-002986,DEVICE-009464,SyntheticTel,2023-01-01,Active,true
PHONE-009465,+91-SYN-00009465,PERSON-002759,DEVICE-009465,SyntheticTel,2023-01-01,Inactive,true
PHONE-009466,+91-SYN-00009466,PERSON-001071,DEVICE-009466,SyntheticTel,2023-01-01,Inactive,true
PHONE-009467,+91-SYN-00009467,PERSON-000613,DEVICE-009467,SyntheticTel,2023-01-01,Inactive,true
PHONE-009468,+91-SYN-00009468,PERSON-002068,DEVICE-009468,SyntheticTel,2023-01-01,Inactive,true
PHONE-009469,+91-SYN-00009469,PERSON-002068,DEVICE-009469,SyntheticTel,2023-01-01,Inactive,true
PHONE-009470,+91-SYN-00009470,PERSON-001578,DEVICE-009470,SyntheticTel,2023-01-01,Active,true
PHONE-009471,+91-SYN-00009471,PERSON-001757,DEVICE-009471,SyntheticTel,2023-01-01,Active,true
PHONE-009472,+91-SYN-00009472,PERSON-001757,DEVICE-009472,SyntheticTel,2023-01-01,Active,true
PHONE-009473,+91-SYN-00009473,PERSON-000906,DEVICE-009473,SyntheticTel,2023-01-01,Active,true
PHONE-009474,+91-SYN-00009474,PERSON-000047,DEVICE-009474,SyntheticTel,2023-01-01,Active,true
PHONE-009475,+91-SYN-00009475,PERSON-002938,DEVICE-009475,SyntheticTel,2023-01-01,Active,true
PHONE-009476,+91-SYN-00009476,PERSON-000279,DEVICE-009476,SyntheticTel,2023-01-01,Inactive,true
PHONE-009477,+91-SYN-00009477,PERSON-000217,DEVICE-009477,SyntheticTel,2023-01-01,Active,true
PHONE-009478,+91-SYN-00009478,PERSON-002223,DEVICE-009478,SyntheticTel,2023-01-01,Inactive,true
PHONE-009479,+91-SYN-00009479,PERSON-001642,DEVICE-009479,SyntheticTel,2023-01-01,Inactive,true
PHONE-009480,+91-SYN-00009480,PERSON-001642,DEVICE-009480,SyntheticTel,2023-01-01,Active,true
PHONE-009481,+91-SYN-00009481,PERSON-002020,DEVICE-009481,SyntheticTel,2023-01-01,Inactive,true
PHONE-009482,+91-SYN-00009482,PERSON-002279,DEVICE-009482,SyntheticTel,2023-01-01,Inactive,true
PHONE-009483,+91-SYN-00009483,PERSON-000120,DEVICE-009483,SyntheticTel,2023-01-01,Inactive,true
PHONE-009484,+91-SYN-00009484,PERSON-000120,DEVICE-009484,SyntheticTel,2023-01-01,Active,true
PHONE-009485,+91-SYN-00009485,PERSON-001540,DEVICE-009485,SyntheticTel,2023-01-01,Inactive,true
PHONE-009486,+91-SYN-00009486,PERSON-001540,DEVICE-009486,SyntheticTel,2023-01-01,Active,true
PHONE-009487,+91-SYN-00009487,PERSON-000863,DEVICE-009487,SyntheticTel,2023-01-01,Active,true
PHONE-009488,+91-SYN-00009488,PERSON-001664,DEVICE-009488,SyntheticTel,2023-01-01,Active,true
PHONE-009489,+91-SYN-00009489,PERSON-000919,DEVICE-009489,SyntheticTel,2023-01-01,Inactive,true
PHONE-009490,+91-SYN-00009490,PERSON-000919,DEVICE-009490,SyntheticTel,2023-01-01,Inactive,true
PHONE-009491,+91-SYN-00009491,PERSON-002675,DEVICE-009491,SyntheticTel,2023-01-01,Active,true
PHONE-009492,+91-SYN-00009492,PERSON-001343,DEVICE-009492,SyntheticTel,2023-01-01,Inactive,true
PHONE-009493,+91-SYN-00009493,PERSON-001343,DEVICE-009493,SyntheticTel,2023-01-01,Inactive,true
PHONE-009494,+91-SYN-00009494,PERSON-002835,DEVICE-009494,SyntheticTel,2023-01-01,Active,true
PHONE-009495,+91-SYN-00009495,PERSON-002835,DEVICE-009495,SyntheticTel,2023-01-01,Inactive,true
PHONE-009496,+91-SYN-00009496,PERSON-002020,DEVICE-009496,SyntheticTel,2023-01-01,Active,true
PHONE-009497,+91-SYN-00009497,PERSON-002020,DEVICE-009497,SyntheticTel,2023-01-01,Active,true
PHONE-009498,+91-SYN-00009498,PERSON-001544,DEVICE-009498,SyntheticTel,2023-01-01,Active,true
PHONE-009499,+91-SYN-00009499,PERSON-001544,DEVICE-009499,SyntheticTel,2023-01-01,Active,true
PHONE-009500,+91-SYN-00009500,PERSON-001898,DEVICE-009500,SyntheticTel,2023-01-01,Inactive,true
PHONE-009501,+91-SYN-00009501,PERSON-001540,DEVICE-009501,SyntheticTel,2023-01-01,Active,true
PHONE-009502,+91-SYN-00009502,PERSON-001540,DEVICE-009502,SyntheticTel,2023-01-01,Active,true
PHONE-009503,+91-SYN-00009503,PERSON-001492,DEVICE-009503,SyntheticTel,2023-01-01,Active,true
PHONE-009504,+91-SYN-00009504,PERSON-002745,DEVICE-009504,SyntheticTel,2023-01-01,Inactive,true
PHONE-009505,+91-SYN-00009505,PERSON-000488,DEVICE-009505,SyntheticTel,2023-01-01,Active,true
PHONE-009506,+91-SYN-00009506,PERSON-001205,DEVICE-009506,SyntheticTel,2023-01-01,Active,true
PHONE-009507,+91-SYN-00009507,PERSON-001259,DEVICE-009507,SyntheticTel,2023-01-01,Active,true
PHONE-009508,+91-SYN-00009508,PERSON-000850,DEVICE-009508,SyntheticTel,2023-01-01,Inactive,true
PHONE-009509,+91-SYN-00009509,PERSON-001861,DEVICE-009509,SyntheticTel,2023-01-01,Inactive,true
PHONE-009510,+91-SYN-00009510,PERSON-000863,DEVICE-009510,SyntheticTel,2023-01-01,Active,true
PHONE-009511,+91-SYN-00009511,PERSON-000063,DEVICE-009511,SyntheticTel,2023-01-01,Active,true
PHONE-009512,+91-SYN-00009512,PERSON-000979,DEVICE-009512,SyntheticTel,2023-01-01,Inactive,true
PHONE-009513,+91-SYN-00009513,PERSON-001589,DEVICE-009513,SyntheticTel,2023-01-01,Active,true
PHONE-009514,+91-SYN-00009514,PERSON-000002,DEVICE-009514,SyntheticTel,2023-01-01,Active,true
PHONE-009515,+91-SYN-00009515,PERSON-000003,DEVICE-009515,SyntheticTel,2023-01-01,Active,true
PHONE-009516,+91-SYN-00009516,PERSON-000004,DEVICE-009516,SyntheticTel,2023-01-01,Inactive,true
PHONE-009517,+91-SYN-00009517,PERSON-000005,DEVICE-009517,SyntheticTel,2023-01-01,Inactive,true
PHONE-009518,+91-SYN-00009518,PERSON-000006,DEVICE-009518,SyntheticTel,2023-01-01,Inactive,true
PHONE-009519,+91-SYN-00009519,PERSON-000007,DEVICE-009519,SyntheticTel,2023-01-01,Inactive,true
PHONE-009520,+91-SYN-00009520,PERSON-000008,DEVICE-009520,SyntheticTel,2023-01-01,Active,true
PHONE-009521,+91-SYN-00009521,PERSON-000010,DEVICE-009521,SyntheticTel,2023-01-01,Inactive,true
PHONE-009522,+91-SYN-00009522,PERSON-000011,DEVICE-009522,SyntheticTel,2023-01-01,Inactive,true
PHONE-009523,+91-SYN-00009523,PERSON-000012,DEVICE-009523,SyntheticTel,2023-01-01,Active,true
PHONE-009524,+91-SYN-00009524,PERSON-000013,DEVICE-009524,SyntheticTel,2023-01-01,Active,true
PHONE-009525,+91-SYN-00009525,PERSON-000014,DEVICE-009525,SyntheticTel,2023-01-01,Inactive,true
PHONE-009526,+91-SYN-00009526,PERSON-000015,DEVICE-009526,SyntheticTel,2023-01-01,Inactive,true
PHONE-009527,+91-SYN-00009527,PERSON-000016,DEVICE-009527,SyntheticTel,2023-01-01,Active,true
PHONE-009528,+91-SYN-00009528,PERSON-000017,DEVICE-009528,SyntheticTel,2023-01-01,Active,true
PHONE-009529,+91-SYN-00009529,PERSON-000018,DEVICE-009529,SyntheticTel,2023-01-01,Inactive,true
PHONE-009530,+91-SYN-00009530,PERSON-000019,DEVICE-009530,SyntheticTel,2023-01-01,Active,true
PHONE-009531,+91-SYN-00009531,PERSON-000020,DEVICE-009531,SyntheticTel,2023-01-01,Active,true
PHONE-009532,+91-SYN-00009532,PERSON-000021,DEVICE-009532,SyntheticTel,2023-01-01,Inactive,true
PHONE-009533,+91-SYN-00009533,PERSON-000023,DEVICE-009533,SyntheticTel,2023-01-01,Active,true
PHONE-009534,+91-SYN-00009534,PERSON-000024,DEVICE-009534,SyntheticTel,2023-01-01,Active,true
PHONE-009535,+91-SYN-00009535,PERSON-000025,DEVICE-009535,SyntheticTel,2023-01-01,Inactive,true
PHONE-009536,+91-SYN-00009536,PERSON-000026,DEVICE-009536,SyntheticTel,2023-01-01,Active,true
PHONE-009537,+91-SYN-00009537,PERSON-000027,DEVICE-009537,SyntheticTel,2023-01-01,Active,true
PHONE-009538,+91-SYN-00009538,PERSON-000028,DEVICE-009538,SyntheticTel,2023-01-01,Active,true
PHONE-009539,+91-SYN-00009539,PERSON-000029,DEVICE-009539,SyntheticTel,2023-01-01,Active,true
PHONE-009540,+91-SYN-00009540,PERSON-000030,DEVICE-009540,SyntheticTel,2023-01-01,Inactive,true
PHONE-009541,+91-SYN-00009541,PERSON-000031,DEVICE-009541,SyntheticTel,2023-01-01,Inactive,true
PHONE-009542,+91-SYN-00009542,PERSON-000033,DEVICE-009542,SyntheticTel,2023-01-01,Active,true
PHONE-009543,+91-SYN-00009543,PERSON-000034,DEVICE-009543,SyntheticTel,2023-01-01,Active,true
PHONE-009544,+91-SYN-00009544,PERSON-000035,DEVICE-009544,SyntheticTel,2023-01-01,Inactive,true
PHONE-009545,+91-SYN-00009545,PERSON-000036,DEVICE-009545,SyntheticTel,2023-01-01,Inactive,true
PHONE-009546,+91-SYN-00009546,PERSON-000037,DEVICE-009546,SyntheticTel,2023-01-01,Inactive,true
PHONE-009547,+91-SYN-00009547,PERSON-000038,DEVICE-009547,SyntheticTel,2023-01-01,Active,true
PHONE-009548,+91-SYN-00009548,PERSON-000039,DEVICE-009548,SyntheticTel,2023-01-01,Active,true
PHONE-009549,+91-SYN-00009549,PERSON-000041,DEVICE-009549,SyntheticTel,2023-01-01,Active,true
PHONE-009550,+91-SYN-00009550,PERSON-000043,DEVICE-009550,SyntheticTel,2023-01-01,Active,true
PHONE-009551,+91-SYN-00009551,PERSON-000044,DEVICE-009551,SyntheticTel,2023-01-01,Active,true
PHONE-009552,+91-SYN-00009552,PERSON-000045,DEVICE-009552,SyntheticTel,2023-01-01,Inactive,true
PHONE-009553,+91-SYN-00009553,PERSON-000048,DEVICE-009553,SyntheticTel,2023-01-01,Inactive,true
PHONE-009554,+91-SYN-00009554,PERSON-000050,DEVICE-009554,SyntheticTel,2023-01-01,Active,true
PHONE-009555,+91-SYN-00009555,PERSON-000052,DEVICE-009555,SyntheticTel,2023-01-01,Active,true
PHONE-009556,+91-SYN-00009556,PERSON-000053,DEVICE-009556,SyntheticTel,2023-01-01,Active,true
PHONE-009557,+91-SYN-00009557,PERSON-000054,DEVICE-009557,SyntheticTel,2023-01-01,Active,true
PHONE-009558,+91-SYN-00009558,PERSON-000055,DEVICE-009558,SyntheticTel,2023-01-01,Active,true
PHONE-009559,+91-SYN-00009559,PERSON-000056,DEVICE-009559,SyntheticTel,2023-01-01,Inactive,true
PHONE-009560,+91-SYN-00009560,PERSON-000058,DEVICE-009560,SyntheticTel,2023-01-01,Inactive,true
PHONE-009561,+91-SYN-00009561,PERSON-000059,DEVICE-009561,SyntheticTel,2023-01-01,Active,true
PHONE-009562,+91-SYN-00009562,PERSON-000061,DEVICE-009562,SyntheticTel,2023-01-01,Active,true
PHONE-009563,+91-SYN-00009563,PERSON-000064,DEVICE-009563,SyntheticTel,2023-01-01,Active,true
PHONE-009564,+91-SYN-00009564,PERSON-000065,DEVICE-009564,SyntheticTel,2023-01-01,Active,true
PHONE-009565,+91-SYN-00009565,PERSON-000066,DEVICE-009565,SyntheticTel,2023-01-01,Inactive,true
PHONE-009566,+91-SYN-00009566,PERSON-000067,DEVICE-009566,SyntheticTel,2023-01-01,Active,true
PHONE-009567,+91-SYN-00009567,PERSON-000068,DEVICE-009567,SyntheticTel,2023-01-01,Inactive,true
PHONE-009568,+91-SYN-00009568,PERSON-000069,DEVICE-009568,SyntheticTel,2023-01-01,Inactive,true
PHONE-009569,+91-SYN-00009569,PERSON-000070,DEVICE-009569,SyntheticTel,2023-01-01,Active,true
PHONE-009570,+91-SYN-00009570,PERSON-000071,DEVICE-009570,SyntheticTel,2023-01-01,Inactive,true
PHONE-009571,+91-SYN-00009571,PERSON-000073,DEVICE-009571,SyntheticTel,2023-01-01,Inactive,true
PHONE-009572,+91-SYN-00009572,PERSON-000076,DEVICE-009572,SyntheticTel,2023-01-01,Active,true
PHONE-009573,+91-SYN-00009573,PERSON-000077,DEVICE-009573,SyntheticTel,2023-01-01,Active,true
PHONE-009574,+91-SYN-00009574,PERSON-000078,DEVICE-009574,SyntheticTel,2023-01-01,Inactive,true
PHONE-009575,+91-SYN-00009575,PERSON-000079,DEVICE-009575,SyntheticTel,2023-01-01,Active,true
PHONE-009576,+91-SYN-00009576,PERSON-000080,DEVICE-009576,SyntheticTel,2023-01-01,Active,true
PHONE-009577,+91-SYN-00009577,PERSON-000082,DEVICE-009577,SyntheticTel,2023-01-01,Active,true
PHONE-009578,+91-SYN-00009578,PERSON-000084,DEVICE-009578,SyntheticTel,2023-01-01,Active,true
PHONE-009579,+91-SYN-00009579,PERSON-000085,DEVICE-009579,SyntheticTel,2023-01-01,Active,true
PHONE-009580,+91-SYN-00009580,PERSON-000086,DEVICE-009580,SyntheticTel,2023-01-01,Active,true
PHONE-009581,+91-SYN-00009581,PERSON-000087,DEVICE-009581,SyntheticTel,2023-01-01,Active,true
PHONE-009582,+91-SYN-00009582,PERSON-000088,DEVICE-009582,SyntheticTel,2023-01-01,Inactive,true
PHONE-009583,+91-SYN-00009583,PERSON-000089,DEVICE-009583,SyntheticTel,2023-01-01,Active,true
PHONE-009584,+91-SYN-00009584,PERSON-000090,DEVICE-009584,SyntheticTel,2023-01-01,Active,true
PHONE-009585,+91-SYN-00009585,PERSON-000091,DEVICE-009585,SyntheticTel,2023-01-01,Active,true
