account_id,account_number,account_type,bank_name,holder_person_id,holder_organization_id,ifsc,status,case_id
ACC03898,4074764102656,Current,Harbor Union Bank,P06707,,HUBK0122644,Active,C0488
ACC03899,4029859659483,Current,Riverview Commercial Bank,P06712,,HUBK0739102,Active,C0489
ACC03900,8720349880272263,Savings,Riverview Commercial Bank,P06713,,HUBK0144290,Active,C0489
ACC03901,8408719081529,Current,Harbor Union Bank,P06715,,HUBK0124922,Active,C0489
ACC03902,264152912488697,Current,Harbor Union Bank,P06716,,HUBK0717617,Inactive,C0489
ACC03903,403398605245,Current,Harbor Union Bank,P06718,,HUBK0384805,Active,C0489
ACC03904,376355252902,Savings,Evergreen Finance Bank,P06719,,HUBK0506793,Inactive,C0489
ACC03905,77057166070691,Savings,Riverview Commercial Bank,P06720,,HUBK0807750,Active,C0490
ACC03906,618239898564,Current,Riverview Commercial Bank,P06721,,HUBK0679136,Active,C0490
ACC03907,9896217127047549,Current,Cedar National Bank,P06723,,HUBK0478128,Active,C0490
ACC03908,62877058093989,Savings,Cedar National Bank,P06724,,HUBK0659893,Inactive,C0490
ACC03909,88216527041204,Current,Summit Cooperative Bank,P06727,,HUBK0414531,Active,C0490
ACC03910,92051065937526,Savings,Summit Cooperative Bank,P06729,,HUBK0769067,Active,C0490
ACC03911,86346720595089,Current,Evergreen Finance Bank,P06730,,HUBK0760395,Active,C0490
ACC03912,40523110002679,Current,Summit Cooperative Bank,,O0273,HUBK0835359,Active,C0490
ACC03913,79680023305796,Savings,Pioneer Urban Bank,P06734,,HUBK0125996,Inactive,C0491
ACC03914,3908417481314,Current,Evergreen Finance Bank,P06735,,HUBK0821246,Active,C0491
ACC03915,32034545665027,Savings,Evergreen Finance Bank,P06736,,HUBK0571950,Active,C0491
ACC03916,6495072699344399,Savings,Pioneer Urban Bank,P06739,,HUBK0598286,Active,C0492
ACC03917,894738664173,Savings,Summit Cooperative Bank,P06741,,HUBK0061903,Active,C0492
ACC03918,174833450012783,Current,Riverview Commercial Bank,P06742,,HUBK0950338,Active,C0492
ACC03919,9794077974520143,Current,Summit Cooperative Bank,P06743,,HUBK0665330,Active,C0492
ACC03920,7059237420312891,Current,Cedar National Bank,P06744,,HUBK0785294,Active,C0492
ACC03921,88666207983969,Savings,Pioneer Urban Bank,P06745,,HUBK0902358,Active,C0492
ACC03922,394337870709259,Current,Riverview Commercial Bank,P06747,,HUBK0790691,Active,C0493
ACC03923,92390547272,Savings,Pioneer Urban Bank,P06750,,HUBK0658671,Active,C0493
ACC03924,3456044686536,Current,Cedar National Bank,P06752,,HUBK0896926,Active,C0493
ACC03925,8762478282078093,Savings,Evergreen Finance Bank,P06754,,HUBK0339193,Active,C0493
ACC03926,654930862549,Current,Riverview Commercial Bank,P06755,,HUBK0485056,Inactive,C0493
ACC03927,850126629686,Current,Evergreen Finance Bank,P06757,,HUBK0777077,Active,C0493
ACC03928,9951420241031811,Current,Harbor Union Bank,P06758,,HUBK0078008,Active,C0493
ACC03929,6613051270421914,Savings,Evergreen Finance Bank,P06759,,HUBK0145797,Active,C0493
ACC03930,522237539377676,Current,Harbor Union Bank,P06761,,HUBK0174955,Active,C0493
ACC03931,2743560257730015,Savings,Summit Cooperative Bank,P06764,,HUBK0416476,Inactive,C0493
ACC03932,23493024578406,Savings,Cedar National Bank,P06765,,HUBK0838761,Active,C0493
ACC03933,4137764143896833,Current,Riverview Commercial Bank,P06767,,HUBK0284380,Active,C0493
ACC03934,99276045269,Savings,Summit Cooperative Bank,P06768,,HUBK0021779,Active,C0493
ACC03935,6392843281133255,Savings,Cedar National Bank,P06769,,HUBK0739480,Active,C0494
ACC03936,7060319227254,Savings,Cedar National Bank,P06772,,HUBK0990048,Active,C0494
ACC03937,16048242424498,Savings,Pioneer Urban Bank,P06773,,HUBK0362017,Inactive,C0495
ACC03938,74354832545940,Current,Summit Cooperative Bank,P06775,,HUBK0735375,Active,C0496
ACC03939,7677272640411,Current,Pioneer Urban Bank,P06777,,HUBK0652197,Active,C0496
ACC03940,378768899109,Savings,Riverview Commercial Bank,P06778,,HUBK0394959,Active,C0496
ACC03941,4220646653214,Savings,Harbor Union Bank,P06779,,HUBK0496744,Active,C0496
ACC03942,608106199983,Current,Pioneer Urban Bank,P06781,,HUBK0637214,Active,C0496
ACC03943,971095090650,Current,Harbor Union Bank,P06782,,HUBK0219360,Active,C0496
ACC03944,1039293463676,Savings,Pioneer Urban Bank,P06783,,HUBK0799263,Active,C0496
ACC03945,2066613941577909,Current,Riverview Commercial Bank,P06784,,HUBK0679191,Active,C0496
ACC03946,188903160657944,Current,Riverview Commercial Bank,P06785,,HUBK0789854,Active,C0496
ACC03947,3737438471662,Savings,Riverview Commercial Bank,P06787,,HUBK0403556,Active,C0496
ACC03948,64801955835732,Savings,Summit Cooperative Bank,P06788,,HUBK0720258,Active,C0496
ACC03949,87005059177973,Current,Riverview Commercial Bank,P06793,,HUBK0337615,Active,C0496
ACC03950,991985190943909,Savings,Pioneer Urban Bank,P06794,,HUBK0380219,Active,C0496
ACC03951,60376425184,Current,Summit Cooperative Bank,P06797,,HUBK0256349,Active,C0496
ACC03952,727950763624533,Savings,Evergreen Finance Bank,P06798,,HUBK0774504,Active,C0496
ACC03953,713783275259324,Savings,Pioneer Urban Bank,P06800,,HUBK0495819,Active,C0496
ACC03954,1521027977832012,Savings,Summit Cooperative Bank,P06801,,HUBK0283535,Active,C0496
ACC03955,3368312159457,Savings,Riverview Commercial Bank,P06803,,HUBK0297930,Active,C0496
ACC03956,1565817339159,Savings,Harbor Union Bank,P06804,,HUBK0846666,Active,C0496
ACC03957,5477248752075,Current,Evergreen Finance Bank,P06805,,HUBK0420281,Active,C0496
ACC03958,7171560403860,Current,Riverview Commercial Bank,P06806,,HUBK0691212,Active,C0496
ACC03959,52111220762509,Current,Pioneer Urban Bank,P06807,,HUBK0322206,Active,C0496
ACC03960,437528722740658,Current,Evergreen Finance Bank,P06812,,HUBK0557237,Active,C0497
ACC03961,3924431669132,Current,Summit Cooperative Bank,P06813,,HUBK0022127,Active,C0498
ACC03962,7425932963236502,Current,Pioneer Urban Bank,P06814,,HUBK0943775,Active,C0498
ACC03963,4543283569409,Savings,Summit Cooperative Bank,P06815,,HUBK0797932,Active,C0498
ACC03964,7607732029991,Current,Harbor Union Bank,P06816,,HUBK0068912,Active,C0498
ACC03965,683625203538152,Current,Cedar National Bank,P06817,,HUBK0174110,Active,C0498
ACC03966,734234009930203,Savings,Riverview Commercial Bank,P06822,,HUBK0442414,Active,C0498
ACC03967,217501267346794,Current,Evergreen Finance Bank,P06824,,HUBK0481077,Active,C0498
ACC03968,9498272341429748,Current,Riverview Commercial Bank,P06825,,HUBK0304061,Active,C0498
ACC03969,38004375065861,Current,Summit Cooperative Bank,P06826,,HUBK0213587,Active,C0498
ACC03970,16013220635410,Savings,Pioneer Urban Bank,P06827,,HUBK0667221,Active,C0498
ACC03971,21834142410377,Current,Pioneer Urban Bank,P06831,,HUBK0219171,Active,C0499
ACC03972,294390282902,Current,Harbor Union Bank,P06833,,HUBK0209302,Active,C0499
ACC03973,4872566485681504,Savings,Riverview Commercial Bank,P06835,,HUBK0367349,Active,C0499
ACC03974,5199123868543,Current,Cedar National Bank,P06836,,HUBK0756655,Active,C0499
ACC03975,252104876974658,Current,Riverview Commercial Bank,P06837,,HUBK0287544,Inactive,C0499
ACC03976,258043389479771,Savings,Harbor Union Bank,P06838,,HUBK0401657,Active,C0499
ACC03977,3950190545142,Savings,Evergreen Finance Bank,P06840,,HUBK0142949,Inactive,C0499
ACC03978,55641221952294,Current,Riverview Commercial Bank,P06843,,HUBK0331128,Active,C0499
ACC03979,22227611640142,Savings,Evergreen Finance Bank,P06846,,HUBK0589479,Active,C0500
ACC03980,9198923237554582,Savings,Harbor Union Bank,P06847,,HUBK0304583,Active,C0500
ACC03981,326085021412717,Current,Pioneer Urban Bank,P06849,,HUBK0983722,Active,C0500
ACC03982,206725498611658,Savings,Summit Cooperative Bank,P06852,,HUBK0478760,Active,C0500
ACC03983,28381415839631,Savings,Cedar National Bank,P06853,,HUBK0804590,Active,C0500
ACC03984,617468425524,Savings,Evergreen Finance Bank,P06854,,HUBK0575349,Active,C0500
ACC03985,2193158391568,Current,Riverview Commercial Bank,P06855,,HUBK0364123,Active,C0500
ACC03986,2849908294943,Savings,Summit Cooperative Bank,P06858,,HUBK0136140,Active,C0500
ACC03987,9072853637808674,Current,Cedar National Bank,P06859,,HUBK0966061,Active,C0500
ACC03988,1413190490062609,Savings,Summit Cooperative Bank,P06861,,HUBK0208596,Active,C0500
ACC03989,6860786157205,Current,Pioneer Urban Bank,P06862,,HUBK0987656,Active,C0500
ACC03990,6829028384669,Savings,Riverview Commercial Bank,P06864,,HUBK0806573,Active,C0500
ACC03991,4728005422701,Current,Summit Cooperative Bank,P06866,,HUBK0980178,Active,C0500
ACC03992,453081676866,Savings,Riverview Commercial Bank,P06867,,HUBK0177662,Active,C0500
ACC03993,644812693634841,Savings,Cedar National Bank,P03004,,HUBK0722748,Active,C0501
ACC03994,726814590629548,Savings,Cedar National Bank,P06872,,HUBK0650634,Active,C0501
ACC03995,4248196357372203,Current,Pioneer Urban Bank,P06873,,HUBK0451124,Active,C0501
ACC03996,44221963680252,Savings,Harbor Union Bank,P06877,,HUBK0993832,Active,C0501
ACC03997,743157227116712,Current,Evergreen Finance Bank,,O0282,HUBK0569426,Active,C0501
ACC03998,403081364355511,Current,Cedar National Bank,,O0284,HUBK0358842,Active,C0503
ACC03999,6565367123511380,Current,Cedar National Bank,P06881,,HUBK0961902,Active,C0504
ACC04000,515124905014,Savings,Pioneer Urban Bank,P06885,,HUBK0110934,Active,C0504
ACC04001,49766159586,Savings,Pioneer Urban Bank,P06886,,HUBK0044480,Active,C0504
ACC04002,70962545824019,Current,Evergreen Finance Bank,P06887,,HUBK0797935,Inactive,C0504
ACC04003,5889540519631652,Savings,Harbor Union Bank,P06889,,HUBK0865499,Active,C0504
ACC04004,321648085482,Savings,Harbor Union Bank,P06890,,HUBK0152403,Active,C0504
ACC04005,3369633660028,Savings,Cedar National Bank,P06892,,HUBK0073647,Active,C0504
ACC04006,2967837415028585,Savings,Evergreen Finance Bank,P06895,,HUBK0471677,Active,C0504
ACC04007,9644531923450,Current,Evergreen Finance Bank,P06896,,HUBK0187909,Active,C0504
ACC04008,5101989133332530,Savings,Cedar National Bank,P06897,,HUBK0796770,Active,C0504
ACC04009,4046461091573,Savings,Summit Cooperative Bank,P06898,,HUBK0011435,Active,C0504
ACC04010,722054967346286,Current,Pioneer Urban Bank,P06900,,HUBK0087747,Active,C0504
ACC04011,83756578579549,Savings,Evergreen Finance Bank,P06901,,HUBK0587036,Active,C0504
ACC04012,54051746047410,Savings,Harbor Union Bank,P06903,,HUBK0275935,Inactive,C0504
ACC04013,6283401482796,Current,Riverview Commercial Bank,P06904,,HUBK0138335,Active,C0504
ACC04014,4728505092501,Savings,Summit Cooperative Bank,P06905,,HUBK0463215,Active,C0504
ACC04015,523369296232292,Current,Harbor Union Bank,P06907,,HUBK0528575,Active,C0504
ACC04016,314809800958497,Savings,Pioneer Urban Bank,P06908,,HUBK0993371,Active,C0504
ACC04017,831619811204,Current,Harbor Union Bank,P06909,,HUBK0061704,Inactive,C0504
ACC04018,638410633231090,Savings,Summit Cooperative Bank,P06910,,HUBK0349278,Active,C0505
ACC04019,50343842387184,Savings,Riverview Commercial Bank,P06911,,HUBK0174488,Active,C0505
ACC04020,88599722256337,Savings,Evergreen Finance Bank,P06913,,HUBK0787386,Active,C0505
ACC04021,5856107583411,Savings,Cedar National Bank,P06914,,HUBK0593175,Active,C0505
ACC04022,224520430458,Savings,Riverview Commercial Bank,P06915,,HUBK0397888,Active,C0505
ACC04023,9600140225263,Savings,Riverview Commercial Bank,P06916,,HUBK0491534,Active,C0505
ACC04024,2220984381072089,Savings,Summit Cooperative Bank,P06917,,HUBK0795218,Active,C0505
ACC04025,43070890277,Savings,Pioneer Urban Bank,P06918,,HUBK0732643,Active,C0505
ACC04026,81261379726351,Current,Summit Cooperative Bank,P06920,,HUBK0887967,Active,C0505
ACC04027,2948191198747195,Savings,Harbor Union Bank,P06921,,HUBK0555920,Active,C0505
ACC04028,667990893972144,Current,Harbor Union Bank,P06922,,HUBK0732818,Active,C0506
ACC04029,1240365476123413,Current,Harbor Union Bank,P06924,,HUBK0004234,Active,C0506
ACC04030,4777986702699360,Savings,Evergreen Finance Bank,P06925,,HUBK0877028,Active,C0506
ACC04031,97238686197983,Current,Pioneer Urban Bank,P06926,,HUBK0674694,Active,C0506
ACC04032,95478711190313,Current,Harbor Union Bank,P06927,,HUBK0086139,Active,C0506
ACC04033,4822171920178,Current,Riverview Commercial Bank,P06928,,HUBK0919788,Active,C0506
ACC04034,88660300750544,Current,Summit Cooperative Bank,P06929,,HUBK0537292,Active,C0506
ACC04035,473809008116,Current,Riverview Commercial Bank,P06930,,HUBK0131774,Active,C0507
ACC04036,2122085935334,Savings,Riverview Commercial Bank,P06931,,HUBK0313575,Active,C0507
ACC04037,2973963591284,Current,Riverview Commercial Bank,P06932,,HUBK0800387,Active,C0508
ACC04038,2474609806924,Current,Pioneer Urban Bank,P06934,,HUBK0565087,Inactive,C0509
ACC04039,158183707379,Savings,Pioneer Urban Bank,P06935,,HUBK0792163,Active,C0509
ACC04040,3362953625106,Current,Pioneer Urban Bank,P06938,,HUBK0509226,Active,C0509
ACC04041,27006834800046,Current,Cedar National Bank,P06941,,HUBK0214764,Active,C0509
ACC04042,228450169369182,Savings,Pioneer Urban Bank,P06943,,HUBK0455481,Inactive,C0509
ACC04043,26359960486089,Savings,Riverview Commercial Bank,P06944,,HUBK0152577,Active,C0509
ACC04044,714926080791,Current,Harbor Union Bank,P06945,,HUBK0939535,Active,C0509
ACC04045,3611158952149116,Current,Summit Cooperative Bank,P06947,,HUBK0863681,Active,C0509
ACC04046,4167861941221,Current,Pioneer Urban Bank,P06948,,HUBK0668020,Active,C0509
ACC04047,899710333311,Savings,Riverview Commercial Bank,P06952,,HUBK0953942,Active,C0510
ACC04048,2654968124655241,Savings,Cedar National Bank,P06953,,HUBK0303594,Active,C0510
ACC04049,274381150170,Savings,Cedar National Bank,P06957,,HUBK0543043,Active,C0511
ACC04050,139605996186,Savings,Summit Cooperative Bank,P06958,,HUBK0132668,Active,C0511
ACC04051,9452532849950,Current,Cedar National Bank,P06965,,HUBK0077686,Active,C0511
ACC04052,95669958906515,Savings,Cedar National Bank,P06967,,HUBK0600511,Active,C0511
ACC04053,8955780557484771,Current,Pioneer Urban Bank,P06968,,HUBK0531423,Active,C0511
ACC04054,4947288265799,Current,Summit Cooperative Bank,P06970,,HUBK0175058,Active,C0511
ACC04055,7107828042319,Current,Harbor Union Bank,P06972,,HUBK0207843,Inactive,C0511
ACC04056,530055555902,Savings,Pioneer Urban Bank,P06973,,HUBK0257974,Active,C0511
ACC04057,3378947938380347,Current,Pioneer Urban Bank,P06974,,HUBK0396808,Active,C0511
ACC04058,7929906497195327,Savings,Evergreen Finance Bank,P06978,,HUBK0504247,Active,C0511
ACC04059,438356407960416,Savings,Summit Cooperative Bank,P06980,,HUBK0370052,Active,C0511
ACC04060,308533261544302,Savings,Harbor Union Bank,P06981,,HUBK0593697,Active,C0511
ACC04061,183573407367,Current,Harbor Union Bank,P06982,,HUBK0853553,Active,C0511
ACC04062,28604158059505,Current,Riverview Commercial Bank,P06983,,HUBK0502971,Active,C0511
ACC04063,83346157667875,Savings,Pioneer Urban Bank,P06984,,HUBK0963236,Active,C0511
ACC04064,9440619250818127,Savings,Harbor Union Bank,P06986,,HUBK0023379,Active,C0511
ACC04065,3590098827328,Savings,Summit Cooperative Bank,P06987,,HUBK0053868,Active,C0511
ACC04066,9455813403663,Savings,Harbor Union Bank,P06990,,HUBK0073916,Active,C0511
ACC04067,268084610990,Current,Riverview Commercial Bank,P06991,,HUBK0723630,Active,C0511
ACC04068,4598432198152466,Savings,Summit Cooperative Bank,P06996,,HUBK0066578,Active,C0511
ACC04069,475673899597,Savings,Summit Cooperative Bank,P06997,,HUBK0422037,Active,C0511
ACC04070,6881934893217,Current,Pioneer Urban Bank,P06998,,HUBK0236273,Inactive,C0511
ACC04071,8663466531925,Current,Evergreen Finance Bank,P06999,,HUBK0962706,Active,C0511
ACC04072,5914422032119,Current,Evergreen Finance Bank,P07000,,HUBK0476394,Active,C0511
ACC04073,66850658522833,Savings,Pioneer Urban Bank,P07001,,HUBK0259019,Active,C0511
ACC04074,1177143194100074,Current,Riverview Commercial Bank,P07002,,HUBK0357354,Active,C0511
ACC04075,57575790107850,Savings,Pioneer Urban Bank,P05795,,HUBK0824426,Inactive,C0512
ACC04076,4069391141631,Current,Evergreen Finance Bank,P07003,,HUBK0114788,Active,C0512
ACC04077,9547624930915,Savings,Riverview Commercial Bank,P07004,,HUBK0342481,Active,C0512
ACC04078,300865318180210,Current,Summit Cooperative Bank,P07005,,HUBK0222105,Active,C0512
ACC04079,539408800177227,Savings,Pioneer Urban Bank,P07007,,HUBK0484335,Active,C0512
ACC04080,888160921889,Current,Harbor Union Bank,P07008,,HUBK0623630,Active,C0512
ACC04081,289643283662,Savings,Evergreen Finance Bank,P07010,,HUBK0322011,Active,C0512
ACC04082,477861817041864,Current,Cedar National Bank,P07011,,HUBK0297934,Active,C0512
ACC04083,6426772776311964,Savings,Pioneer Urban Bank,P07012,,HUBK0283570,Active,C0512
ACC04084,320876289975577,Savings,Pioneer Urban Bank,P07013,,HUBK0276944,Active,C0512
ACC04085,406741645044389,Savings,Cedar National Bank,P07015,,HUBK0954317,Active,C0512
ACC04086,6090815595485648,Current,Riverview Commercial Bank,P07017,,HUBK0291033,Active,C0512
ACC04087,8657298155881247,Savings,Cedar National Bank,P07021,,HUBK0833485,Active,C0512
ACC04088,4217131643055535,Current,Summit Cooperative Bank,P07022,,HUBK0832448,Active,C0512
ACC04089,68232801887494,Current,Evergreen Finance Bank,,O0289,HUBK0766927,Active,C0512
ACC04090,354459552879123,Savings,Harbor Union Bank,P05091,,HUBK0249593,Active,C0513
ACC04091,8086952116490,Savings,Pioneer Urban Bank,P07025,,HUBK0846468,Active,C0513
ACC04092,29800977905863,Current,Pioneer Urban Bank,P07026,,HUBK0915684,Active,C0513
ACC04093,43644435947566,Savings,Evergreen Finance Bank,P07029,,HUBK0014301,Active,C0513
ACC04094,3417093024304,Current,Harbor Union Bank,,O0290,HUBK0570409,Active,C0513
ACC04095,394697382871706,Savings,Cedar National Bank,P07034,,HUBK0814732,Active,C0514
ACC04096,642232544341,Savings,Evergreen Finance Bank,P07036,,HUBK0626730,Active,C0514
ACC04097,6278978405010,Savings,Summit Cooperative Bank,P07037,,HUBK0790163,Active,C0514
ACC04098,645192305641381,Current,Pioneer Urban Bank,P07038,,HUBK0110596,Active,C0514
ACC04099,95803461508359,Savings,Harbor Union Bank,P07042,,HUBK0950242,Active,C0515
ACC04100,53219378528831,Current,Pioneer Urban Bank,P07045,,HUBK0203972,Active,C0515
ACC04101,15104893506308,Savings,Cedar National Bank,P07046,,HUBK0677113,Active,C0515
ACC04102,7834833843900468,Current,Pioneer Urban Bank,P07047,,HUBK0006153,Active,C0515
ACC04103,246186226154,Current,Harbor Union Bank,P07048,,HUBK0941441,Active,C0515
ACC04104,77677035901,Savings,Summit Cooperative Bank,P07052,,HUBK0123277,Active,C0515
ACC04105,7185537897059735,Current,Cedar National Bank,P06193,,HUBK0170328,Inactive,C0516
ACC04106,903996120171564,Current,Evergreen Finance Bank,P07053,,HUBK0404084,Active,C0516
ACC04107,2499961042149,Current,Summit Cooperative Bank,P07054,,HUBK0706629,Active,C0516
ACC04108,930486547390,Savings,Evergreen Finance Bank,P07056,,HUBK0791621,Active,C0516
ACC04109,49573247215011,Current,Pioneer Urban Bank,P07057,,HUBK0113169,Active,C0516
ACC04110,7601052481799450,Current,Evergreen Finance Bank,P07061,,HUBK0030045,Active,C0517
ACC04111,7881714848275130,Current,Harbor Union Bank,P07062,,HUBK0046067,Active,C0517
ACC04112,955871713933,Savings,Cedar National Bank,P07063,,HUBK0280803,Active,C0517
ACC04113,3533187140384889,Current,Riverview Commercial Bank,P07064,,HUBK0550957,Inactive,C0517
ACC04114,79189023055305,Current,Pioneer Urban Bank,P07066,,HUBK0683295,Active,C0517
ACC04115,793220549742,Current,Summit Cooperative Bank,P07068,,HUBK0531639,Active,C0517
ACC04116,480251060693,Savings,Harbor Union Bank,P07071,,HUBK0516463,Active,C0517
ACC04117,14755545870980,Current,Harbor Union Bank,P07073,,HUBK0589989,Active,C0517
ACC04118,8194624289329021,Current,Cedar National Bank,P07074,,HUBK0551700,Inactive,C0517
ACC04119,8091279532057024,Current,Summit Cooperative Bank,P07075,,HUBK0877472,Active,C0517
ACC04120,1934013749664,Current,Evergreen Finance Bank,P07076,,HUBK0495852,Active,C0517
ACC04121,9038394144451,Current,Evergreen Finance Bank,P07078,,HUBK0227623,Active,C0517
ACC04122,650312660863533,Current,Cedar National Bank,P07081,,HUBK0369775,Active,C0518
ACC04123,940192428950,Savings,Cedar National Bank,P07084,,HUBK0459596,Active,C0518
ACC04124,428853785444,Current,Cedar National Bank,P07086,,HUBK0227728,Active,C0518
ACC04125,746153503321,Savings,Riverview Commercial Bank,P07087,,HUBK0801179,Active,C0518
ACC04126,802537596185,Current,Pioneer Urban Bank,P07091,,HUBK0988685,Active,C0518
ACC04127,8954756014954,Savings,Cedar National Bank,P07093,,HUBK0876836,Inactive,C0518
ACC04128,693477805635167,Savings,Pioneer Urban Bank,P07094,,HUBK0504836,Active,C0518
ACC04129,851382148050480,Current,Summit Cooperative Bank,P07095,,HUBK0660699,Inactive,C0518
ACC04130,6527895077658371,Current,Cedar National Bank,P07096,,HUBK0934186,Active,C0518
ACC04131,175967885585,Current,Riverview Commercial Bank,P07097,,HUBK0423771,Active,C0518
ACC04132,9603887807652,Savings,Riverview Commercial Bank,P07099,,HUBK0394635,Active,C0518
ACC04133,565907048076,Current,Pioneer Urban Bank,,O0292,HUBK0505883,Active,C0518
ACC04134,2270503371159,Current,Summit Cooperative Bank,P07101,,HUBK0667785,Active,C0519
ACC04135,154613278816008,Savings,Cedar National Bank,P07102,,HUBK0047993,Active,C0519
ACC04136,9408118044001792,Savings,Cedar National Bank,P07103,,HUBK0796288,Active,C0519
ACC04137,6929124796369138,Savings,Harbor Union Bank,P07105,,HUBK0221109,Active,C0519
ACC04138,9829055686058707,Savings,Pioneer Urban Bank,P07106,,HUBK0779769,Active,C0519
ACC04139,39305970496449,Savings,Riverview Commercial Bank,P07108,,HUBK0937853,Active,C0519
ACC04140,27800440209149,Current,Summit Cooperative Bank,P07112,,HUBK0933834,Active,C0519
ACC04141,365072664389,Savings,Pioneer Urban Bank,P07113,,HUBK0706436,Active,C0519
ACC04142,42793502103,Current,Cedar National Bank,P07119,,HUBK0441271,Active,C0519
ACC04143,9950885730237,Current,Pioneer Urban Bank,P07120,,HUBK0722157,Active,C0519
ACC04144,960050512282597,Current,Summit Cooperative Bank,P07121,,HUBK0977603,Active,C0519
ACC04145,27115645795518,Savings,Cedar National Bank,P07122,,HUBK0259898,Active,C0519
ACC04146,60851745245383,Current,Riverview Commercial Bank,P07123,,HUBK0278552,Active,C0519
ACC04147,898785279364,Current,Harbor Union Bank,P07125,,HUBK0524882,Inactive,C0519
ACC04148,4139324917787,Current,Summit Cooperative Bank,P06865,,HUBK0830525,Active,C0520
ACC04149,2834307705471,Savings,Evergreen Finance Bank,P07130,,HUBK0337995,Active,C0521
ACC04150,35125415739690,Savings,Riverview Commercial Bank,P07131,,HUBK0649305,Active,C0521
ACC04151,1723289236593370,Savings,Riverview Commercial Bank,P07132,,HUBK0052635,Active,C0521
ACC04152,84669913613,Current,Cedar National Bank,P07134,,HUBK0555784,Active,C0521
ACC04153,108481432665644,Current,Pioneer Urban Bank,P07135,,HUBK0179682,Active,C0521
ACC04154,712138902216,Current,Cedar National Bank,P07137,,HUBK0908825,Active,C0521
ACC04155,215449185641,Savings,Riverview Commercial Bank,P07138,,HUBK0006114,Active,C0521
ACC04156,15351038664863,Savings,Evergreen Finance Bank,P07139,,HUBK0305450,Active,C0521
ACC04157,8288197638540,Savings,Pioneer Urban Bank,P07142,,HUBK0269078,Active,C0521
ACC04158,6915647951496502,Savings,Pioneer Urban Bank,P07143,,HUBK0525166,Active,C0521
ACC04159,2698606815616677,Savings,Evergreen Finance Bank,P07144,,HUBK0385081,Active,C0521
ACC04160,659772037275,Current,Evergreen Finance Bank,P07146,,HUBK0146330,Active,C0521
ACC04161,852926213721,Savings,Evergreen Finance Bank,P07148,,HUBK0683136,Active,C0521
ACC04162,8437587193805665,Savings,Harbor Union Bank,P07149,,HUBK0344447,Active,C0521
ACC04163,6701574988053,Savings,Pioneer Urban Bank,P07150,,HUBK0299138,Active,C0521
ACC04164,49706064358,Savings,Cedar National Bank,P07153,,HUBK0847216,Inactive,C0521
ACC04165,4437360953676392,Current,Pioneer Urban Bank,P07156,,HUBK0156491,Active,C0521
ACC04166,709334635627,Current,Cedar National Bank,P07157,,HUBK0476483,Active,C0521
ACC04167,58145153603601,Current,Pioneer Urban Bank,P07163,,HUBK0202290,Active,C0521
ACC04168,8892085886249032,Current,Summit Cooperative Bank,P07166,,HUBK0245436,Active,C0521
ACC04169,60892665747229,Savings,Evergreen Finance Bank,P07167,,HUBK0538767,Active,C0521
ACC04170,1030573858914513,Savings,Evergreen Finance Bank,P07169,,HUBK0924243,Active,C0521
ACC04171,5437866807845,Current,Harbor Union Bank,P07170,,HUBK0488386,Active,C0521
ACC04172,7421738765099,Savings,Cedar National Bank,P07171,,HUBK0505666,Active,C0521
ACC04173,4604822361036,Savings,Harbor Union Bank,P07176,,HUBK0302229,Active,C0522
ACC04174,8921123824170,Current,Cedar National Bank,P07177,,HUBK0880385,Active,C0523
ACC04175,910719039590,Savings,Pioneer Urban Bank,P07178,,HUBK0773874,Active,C0523
ACC04176,29126234972286,Current,Harbor Union Bank,P07180,,HUBK0258287,Active,C0523
ACC04177,860231260653,Savings,Harbor Union Bank,P07184,,HUBK0454811,Active,C0523
ACC04178,78061165705880,Current,Riverview Commercial Bank,P07185,,HUBK0074719,Active,C0523
ACC04179,192576778015,Current,Riverview Commercial Bank,P07186,,HUBK0146878,Active,C0523
ACC04180,2374500241644330,Current,Pioneer Urban Bank,P07187,,HUBK0700990,Active,C0523
ACC04181,271701020762,Savings,Evergreen Finance Bank,P07189,,HUBK0570126,Active,C0523
ACC04182,62639545260490,Savings,Harbor Union Bank,P07192,,HUBK0169970,Active,C0523
ACC04183,8668829736623,Current,Cedar National Bank,P07193,,HUBK0457153,Active,C0523
ACC04184,556617900404103,Savings,Pioneer Urban Bank,P07194,,HUBK0767156,Active,C0523
ACC04185,91993259691511,Current,Cedar National Bank,P07195,,HUBK0898282,Active,C0523
ACC04186,2210508333668763,Current,Riverview Commercial Bank,P07196,,HUBK0467242,Active,C0523
ACC04187,4574806904,Savings,Harbor Union Bank,P07200,,HUBK0659997,Active,C0523
ACC04188,952932927119,Savings,Pioneer Urban Bank,P07201,,HUBK0306735,Active,C0523
ACC04189,2414103882679,Savings,Pioneer Urban Bank,P07203,,HUBK0422455,Active,C0523
ACC04190,491457597811,Savings,Pioneer Urban Bank,P07205,,HUBK0087748,Active,C0523
ACC04191,376889687090529,Savings,Pioneer Urban Bank,P07206,,HUBK0313926,Active,C0523
ACC04192,61657959120666,Current,Riverview Commercial Bank,P07208,,HUBK0457167,Active,C0523
ACC04193,3014265637423,Savings,Evergreen Finance Bank,P07210,,HUBK0726018,Active,C0523
ACC04194,5831015579410,Savings,Summit Cooperative Bank,,O0295,HUBK0835717,Active,C0523
